eNodeB Name,Integrity,RRC Setup Success Ratio_LTE(%),RRC Setup Success Ratio_NOM_LTE(number),RRC Setup Success Ratio_DENOM_LTE(number),E-RAB Setup Success Ratio_LTE(%),E-RAB Setup Success Ratio_NOM_LTE(number),E-RAB Setup Success Ratio (Denom),E-RAB Drop Ratio_LTE(%),E-RAB Drop Ratio_NOM_LTE(number),E-RAB Drop Ratio_DENOM_LTE(number),Intra-eNB Handover Success Ratio_LTE(%),Intra-eNB Handover Success Ratio_NOM_LTE(number),Intra-eNB Handover Success Ratio_DENOM_LTE(number),Inter-eNB HO Success Ratio (X2-Based)_new_LTE(%),Inter-eNB HO Success Ratio (X2-Based)_new_NOM_LTE(number),Inter-eNB HO Success Ratio (X2-Based)_new_DENOM_LTE(number),Inter-RAT HO Success Ratio %,Inter-RAT HO Success Ratio (Nom),Inter-RAT HO Success Ratio (Denom)(number),IRAT Redir Success Rate_LTE(%),IRAT Redir Success Rate_NOM_LTE(number),IRAT Redir Success Rate_DENOM_LTE(number),CSFB Prepare Success Rate_LTE(number),CSFB Prepare Success Rate_NOM_LTE(number),CSFB Prepare Success Rate_DENOM_LTE(number),CSFB execution ratio_LTE(%),CSFB execution ratio_NOM_LTE(number),CSFB execution ratio_DENOM_LTE(number),CSFB SR v7.0_LTE(%),CSFB SR v7.0_NOM_LTE(number),CSFB SR v7.0_DENOM_LTE(number),S1 Signaling Success Ratio_LTE(%),S1 Signaling Success Ratio_NOM_LTE(number),S1 Signaling Success Ratio_DENOM_LTE(number),Packet Delay Budget (UE to PGW),Packet Delay Budget (UE to PGW) (Nom)(number),Packet Delay Budget (UE to PGW) (Denom)(number),Packet Delay Budget QCI1_QCI5_LTE(ms),Packet Delay Budget QCI1_QCI5 (Nom)(number),Packet Delay Budget QCI1_QCI5 (Denom)(number),Packet Loss-DL_LTE(%),Packet Loss-DL (Nom)(number),Packet Loss-DL (Denom)(number),MS_L2W CSFB Prepare SR(%),MS_L2W CSFB Prepare SR_NOM(number),MS_L2W CSFB Prepare SR_DENOM(number),MS_L2W CSFB Execution SR(%),MS_L2W CSFB Execution SR_NOM(number),MS_L2W CSFB Execution SR_DENOM(number),Maximum eNodeB RB utilization DL_LTE(%),Average eNodeB RB utilization UL_LTE(%),dl_avg,ul_avg,dl_peak,ul_peak,MS_RTWP(dBm),RTWP_LTE(dB),RTWP(dBm0),Duration of Cell Unavailability_LTE(s),L.Cell.Avail.Dur(s),MS_Radio Network Availability Rate (LTE)(%),Volume Traffic DL (MB)(MB),MS_Volume Traffic UL (MB)(MB),Total Traffic_LTE(MB),MS_PI_L.Traffic.User.Max(MAX)(number),MS_Number of CSFB-based blind redirections from E-UTRAN to GERAN(number),MS_Number of CSFB-based blind redirections from E-UTRAN to WCDMA(number),MS_CSFB to UMTS Times(times)(times),MS_CSFB to GSM Times(times)(times),MS_L.RRCRedirection.E2W.CSFB(number),MS_PI_L.Traffic.User.Avg(SUM)(number),MS_PI_L.Traffic.User.Max(SUM)(number),MS_L.Traffic.User.DLData.Avg(number),MS_L.traffic.User.ULData.Avg(number),MS_L.Traffic.ActiveUser.Avg(number),MS_L.Traffic.ActiveUser.Max(number),MS_RBLER-DL(%),MS_PI_L.Traffic.User.Avg(AVG)(number),Maximum eNodeB RB utilization DL (Nom)(number),Maximum eNodeB RB utilization DL (Denom)(number),Average eNodeB RB utilization UL (Nom)(number),Average eNodeB RB utilization UL (Denom)(number),Radio Network Availability Rate (LTE) (Nom)(number),Radio Network Availability Rate (LTE) (Denom)(number),MS_Average PDCP Layer Active Cell Throughput DL(number),MS_Average PDCP Layer Active Cell Throughput DL_NOM(number),MS_Average PDCP Layer Active Cell Throughput DL_DENOM(number),MS_Average PDCP Layer Active Cell Throughput UL(number),MS_Average PDCP Layer Active Cell Throughput UL_NOM(number),MS_Average PDCP Layer Active Cell Throughput UL_DENOM(number),MS_Duration of Cell Unavailability(s),MS_UL Packet Loss Rate(%),MS_UL Packet Loss Rate_NOM(number),MS_UL Packet Loss Rate_DENOM(number),MS_RBLER-DL_NOM(number),MS_RBLER-DL_DENOM(number),MS_Inter-RAT HO Success Ratio(%),MS_Inter-RAT HO Success Ratio_DENOM(number),MS_Inter-RAT HO Success Ratio_NOM(number)
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,959.0,959.0,99.9,999.0,1000.0,0.0998,1.0,1002.0,100.0,278.0,278.0,98.3333,118.0,120.0,0.0,0.0,0.0,100.0,151.0,151.0,100.0,16.0,16.0,100.0,16.0,16.0,100.0,16.0,16.0,100.0,1209.0,1209.0,21.4714,2269291.0,105689.0,0.0,0.0,105689.0,0.0,0.0,105913.0,100.0,0.0,0.0,100.0,0.0,0.0,5.492,11.75,7.6673,1.1636,10.4299,3.2166,-118.3333,-118.3333,-118.3333,0.0,10800.0,100.0,92.3416,14.426,106.7676,9.0,0.0,0.0,16.0,0.0,16.0,6.5711,23.0,1.7206,1.9758,0.0,7.0,0.1739,2.1904,1.373,25.0,2.9375,25.0,10800.0,10800.0,6707.9793,774617328.0,115477.0,1114.3512,121014088.0,108596.0,0.0,0.0,30.0,107963.0,343.0,197230.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,939.0,939.0,99.7949,973.0,975.0,0.1025,1.0,976.0,100.0,322.0,322.0,99.1453,116.0,117.0,0.0,0.0,0.0,100.0,174.0,174.0,100.0,12.0,12.0,100.0,12.0,12.0,100.0,12.0,12.0,99.8346,1207.0,1209.0,20.4337,8244910.0,403495.0,0.0,0.0,403495.0,0.0,0.0,404312.0,100.0,0.0,0.0,100.0,0.0,0.0,8.3225,12.6543,9.5121,1.0985,17.1892,1.0528,-118.3333,-118.3333,-118.3333,0.0,10800.0,100.0,462.1807,34.6515,496.8322,9.0,0.0,0.0,12.0,0.0,12.0,8.1972,22.0,2.6572,3.0803,0.0,8.0,0.0692,2.7324,2.0806,25.0,3.1636,25.0,10800.0,10800.0,9124.645,3877052528.0,424899.0,1070.2232,290677976.0,271605.0,0.0,0.0,6.0,358892.0,372.0,537925.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,1043.0,1043.0,100.0,1077.0,1077.0,0.0,0.0,1078.0,100.0,328.0,328.0,97.2973,108.0,111.0,0.0,0.0,0.0,100.0,199.0,199.0,100.0,8.0,8.0,100.0,8.0,8.0,100.0,8.0,8.0,100.0,1453.0,1453.0,29.1637,6532320.0,223988.0,0.0,0.0,223988.0,0.0,0.0,224334.0,100.0,0.0,0.0,100.0,0.0,0.0,6.527,12.5927,8.9761,3.0603,16.9054,7.2445,-118.3333,-118.3333,-118.3333,0.0,10800.0,100.0,221.911,63.3633,285.2742,10.0,0.0,0.0,8.0,0.0,8.0,8.0889,24.0,2.5922,3.1953,0.0,11.0,0.1075,2.6963,1.6318,25.0,3.1482,25.0,10800.0,10800.0,8259.8211,1861524152.0,225371.0,2548.8385,531529680.0,208538.0,0.0,0.0,3.0,227030.0,358.0,333078.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,1111.0,1111.0,99.8262,1149.0,1151.0,0.1765,2.0,1133.0,100.0,453.0,453.0,96.1832,126.0,131.0,0.0,0.0,0.0,100.0,158.0,158.0,100.0,15.0,15.0,100.0,15.0,15.0,100.0,15.0,15.0,99.9293,1414.0,1415.0,33.4541,16971515.0,507308.0,0.0,0.0,507308.0,0.0,1.0,507884.0,100.0,0.0,0.0,100.0,0.0,0.0,8.6891,14.2994,10.438,2.0567,17.3639,6.8187,-118.3333,-118.3333,-118.3333,0.0,10800.0,100.0,494.589,106.0339,600.6229,10.0,0.0,0.0,15.0,0.0,15.0,10.8078,28.0,4.055,4.9503,0.0,12.0,0.0767,3.6026,2.1723,25.0,3.5749,25.0,10800.0,10800.0,8971.0496,4148913080.0,462478.0,1847.5035,889476864.0,481448.0,0.0,0.0,20.0,488847.0,509.0,663509.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,1084.0,1084.0,99.6406,1109.0,1113.0,0.181,2.0,1105.0,100.0,453.0,453.0,97.6744,126.0,129.0,0.0,0.0,0.0,100.0,145.0,145.0,100.0,18.0,18.0,100.0,18.0,18.0,100.0,18.0,18.0,99.6374,1374.0,1379.0,61.4858,34407489.0,559601.0,0.0,0.0,559601.0,0.0,0.0,559785.0,100.0,0.0,0.0,100.0,0.0,0.0,9.4099,12.8677,6.1638,1.402,17.0636,1.1131,-118.3333,-118.3333,-118.3333,0.0,10800.0,100.0,396.6804,48.5778,445.2582,11.0,0.0,0.0,18.0,0.0,18.0,9.57,28.0,3.105,3.9792,0.0,10.0,0.042,3.19,2.3525,25.0,3.2169,25.0,10800.0,10800.0,6311.4459,3327596256.0,527232.0,1282.5675,407499920.0,317722.0,0.0,0.0,9.0,554583.0,282.0,671850.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,388.0,388.0,100.0,410.0,410.0,0.2571,1.0,389.0,100.0,134.0,134.0,100.0,65.0,65.0,0.0,0.0,0.0,100.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8113,529.0,530.0,26.0526,3128003.0,120065.0,0.0,0.0,120065.0,0.0,0.0,120265.0,100.0,0.0,0.0,100.0,0.0,0.0,8.5162,13.1129,6.3841,0.7366,13.574,1.9236,-118.3333,-118.3333,-118.3333,5630.0,5170.0,47.8704,131.4411,11.9788,143.4199,15.0,0.0,0.0,0.0,0.0,0.0,8.21,30.0,2.8288,2.963,0.0,10.0,0.1869,2.7367,2.129,25.0,3.2782,25.0,5170.0,10800.0,6660.8354,1102608056.0,165536.0,771.643,100485664.0,130223.0,5630.0,0.0,5.0,117379.0,397.0,212395.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,867.0,867.0,99.8944,946.0,947.0,0.2137,2.0,936.0,100.0,300.0,300.0,100.0,153.0,153.0,0.0,0.0,0.0,100.0,244.0,244.0,100.0,17.0,17.0,100.0,17.0,17.0,100.0,17.0,17.0,99.6613,1177.0,1181.0,17.8416,4170261.0,249859.0,0.0,0.0,249859.0,0.0,0.0,250083.0,100.0,0.0,0.0,100.0,0.0,0.0,7.0994,12.9594,8.4229,1.0241,17.3161,1.1879,-117.6667,-117.6667,-117.6667,0.0,10800.0,100.0,270.8728,35.4499,306.3227,13.0,0.0,0.0,17.0,0.0,17.0,7.6567,27.0,2.7276,3.4518,0.0,11.0,0.0912,2.5522,1.7749,25.0,3.2399,25.0,10800.0,10800.0,7981.1083,2272245480.0,284703.0,988.2599,297375320.0,300908.0,0.0,0.0,549.0,242328.0,374.0,410143.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,975.0,975.0,99.9028,1028.0,1029.0,0.0,0.0,999.0,100.0,254.0,254.0,98.1481,106.0,108.0,0.0,0.0,0.0,100.0,150.0,150.0,100.0,24.0,24.0,100.0,24.0,24.0,100.0,24.0,24.0,99.918,1218.0,1219.0,41.4994,11668095.0,281163.0,0.0,0.0,281163.0,0.0,1.0,281570.0,100.0,0.0,0.0,100.0,0.0,0.0,7.5988,13.0869,7.6851,1.2172,17.1098,6.685,-118.0,-118.0,-118.0,0.0,10800.0,100.0,284.0914,37.1569,321.2483,16.0,0.0,0.0,24.0,0.0,24.0,8.912,29.0,3.0742,3.8422,0.0,13.0,0.1022,2.9707,1.8997,25.0,3.2717,25.0,10800.0,10800.0,7319.2446,2383131392.0,325598.0,1106.285,311694680.0,281749.0,0.0,0.0,87.0,297836.0,472.0,461870.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,1205.0,1205.0,99.9215,1273.0,1274.0,0.159,2.0,1258.0,100.0,429.0,429.0,96.0938,123.0,128.0,0.0,0.0,0.0,100.0,204.0,204.0,100.0,21.0,21.0,100.0,21.0,21.0,100.0,21.0,21.0,99.8063,1546.0,1549.0,21.205,11105069.0,523700.0,0.0,0.0,523700.0,0.0,0.0,524491.0,100.0,0.0,0.0,100.0,0.0,0.0,10.6162,14.9432,6.3261,1.7072,10.5885,3.675,-118.3333,-118.3333,-118.3333,0.0,10800.0,100.0,479.7815,95.4268,575.2082,11.0,0.0,0.0,21.0,0.0,21.0,12.0117,28.0,4.7211,5.3736,0.0,11.0,0.085,4.0039,2.6541,25.0,3.7358,25.0,10800.0,10800.0,6171.5159,4024698568.0,652141.0,1524.4875,800497696.0,525093.0,0.0,0.0,299.0,518559.0,728.0,856173.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,99.9213,1270.0,1271.0,99.8494,1326.0,1328.0,0.0752,1.0,1329.0,100.0,380.0,380.0,97.7273,129.0,132.0,0.0,0.0,0.0,100.0,180.0,180.0,100.0,13.0,13.0,100.0,13.0,13.0,100.0,13.0,13.0,99.8688,1522.0,1524.0,19.0202,6487974.0,341110.0,0.0,0.0,341110.0,0.0,0.0,341560.0,100.0,0.0,0.0,100.0,0.0,0.0,8.1182,13.6762,6.7473,0.939,17.2765,1.6196,-118.0,-118.0,-118.0,0.0,10800.0,100.0,295.6231,36.9246,332.5477,18.0,0.0,0.0,13.0,0.0,13.0,11.2608,37.0,4.1386,4.5896,0.0,12.0,0.0734,3.7536,2.0296,25.0,3.419,25.0,10800.0,10800.0,6475.6243,2479866224.0,382954.0,893.9107,309746312.0,346507.0,0.0,0.0,37.0,345304.0,425.0,578946.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,913.0,913.0,100.0,960.0,960.0,0.0,0.0,916.0,100.0,244.0,244.0,97.7528,87.0,89.0,0.0,0.0,0.0,100.0,144.0,144.0,100.0,6.0,6.0,100.0,6.0,6.0,100.0,6.0,6.0,100.0,1191.0,1191.0,20.0504,12289843.0,612946.0,0.0,0.0,612946.0,0.0,0.0,613350.0,100.0,0.0,0.0,100.0,0.0,0.0,11.3285,13.3642,10.033,1.7864,15.5403,1.6392,-118.3333,-118.3333,-118.3333,1530.0,9270.0,85.8333,706.6865,60.135,766.8216,11.0,0.0,0.0,6.0,0.0,6.0,9.5938,27.0,3.4916,3.697,0.0,12.0,0.061,3.1979,2.8321,25.0,3.3411,25.0,9270.0,10800.0,9928.6123,5928116280.0,597074.0,1611.8494,504449216.0,312963.0,1530.0,0.0,22.0,572649.0,438.0,717521.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,99.8165,1088.0,1090.0,99.9127,1144.0,1145.0,0.0885,1.0,1130.0,100.0,301.0,301.0,96.748,119.0,123.0,0.0,0.0,0.0,100.0,146.0,146.0,100.0,9.0,9.0,100.0,9.0,9.0,100.0,9.0,9.0,99.9263,1356.0,1357.0,11.4771,3358589.0,292562.0,0.0,0.0,292562.0,0.0,0.0,293010.0,100.0,0.0,0.0,100.0,0.0,0.0,7.3903,13.6548,6.9549,1.1062,17.3349,2.1795,-118.3333,-118.3333,-118.3333,0.0,10800.0,100.0,241.2954,36.5366,277.832,13.0,0.0,0.0,9.0,0.0,9.0,11.8506,29.0,4.5901,4.9779,0.0,11.0,0.1085,3.9502,1.8476,25.0,3.4137,25.0,10800.0,10800.0,6102.4095,2024132624.0,331694.0,1023.2822,306491424.0,299518.0,0.0,0.0,28.0,293868.0,538.0,495860.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,1182.0,1182.0,100.0,1223.0,1223.0,0.0,0.0,1184.0,99.4413,178.0,179.0,99.0654,106.0,107.0,0.0,0.0,0.0,100.0,128.0,128.0,100.0,5.0,5.0,100.0,5.0,5.0,100.0,5.0,5.0,100.0,1431.0,1431.0,17.2811,7217965.0,417680.0,0.0,0.0,417680.0,0.0,0.0,418509.0,100.0,0.0,0.0,100.0,0.0,0.0,9.0451,14.7194,6.4119,3.1453,13.3052,1.475,-118.0,-118.0,-118.0,0.0,10800.0,100.0,387.5952,130.1758,517.771,9.0,0.0,0.0,5.0,0.0,5.0,10.3139,24.0,3.925,4.2864,0.0,11.0,0.075,3.438,2.2613,25.0,3.6799,25.0,10800.0,10800.0,6165.3398,3251384424.0,527365.0,2713.4657,1091993576.0,402435.0,0.0,0.0,140.0,422807.0,517.0,689574.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,1166.0,1166.0,99.7496,1195.0,1198.0,0.0,0.0,1169.0,100.0,203.0,203.0,98.6667,74.0,75.0,0.0,0.0,0.0,100.0,116.0,116.0,100.0,10.0,10.0,100.0,10.0,10.0,100.0,10.0,10.0,99.9286,1400.0,1401.0,52.3562,67034211.0,1280350.0,0.0,0.0,1280350.0,0.0,0.0,1287410.0,100.0,0.0,0.0,100.0,0.0,0.0,14.0458,13.7083,11.8354,1.6075,16.7197,2.7117,-118.3333,-118.3333,-118.3333,0.0,10785.0,100.0,1518.3541,90.1525,1608.5066,11.0,0.0,0.0,10.0,0.0,10.0,9.2476,24.0,3.19,3.9486,0.0,10.0,0.1675,3.0825,3.5115,25.0,3.4271,25.0,10785.0,10785.0,12420.5141,12736877040.0,1025471.0,1414.001,756254376.0,534833.0,0.0,0.0,34.0,1275641.0,1990.0,1187845.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,859.0,859.0,99.7704,869.0,871.0,0.0,0.0,859.0,100.0,115.0,115.0,96.1538,25.0,26.0,0.0,0.0,0.0,100.0,79.0,79.0,100.0,1.0,1.0,100.0,1.0,1.0,100.0,1.0,1.0,100.0,987.0,987.0,22.5871,3547375.0,157053.0,0.0,0.0,157053.0,0.0,0.0,157467.0,100.0,0.0,0.0,100.0,0.0,0.0,5.4916,11.911,6.3279,1.0771,8.8404,0.8633,-118.6667,-118.6667,-118.6667,0.0,10800.0,100.0,132.9457,14.9394,147.8851,8.0,0.0,0.0,1.0,0.0,1.0,7.4288,20.0,2.3746,3.0194,0.0,8.0,0.1245,2.4763,1.3729,25.0,2.9777,25.0,10800.0,10800.0,6035.9668,1115229368.0,184764.0,968.5633,125320472.0,129388.0,0.0,0.0,42.0,162161.0,342.0,274623.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,738.0,738.0,99.866,745.0,746.0,0.0,0.0,737.0,100.0,80.0,80.0,100.0,30.0,30.0,0.0,0.0,0.0,100.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.5305,848.0,852.0,20.4491,3290524.0,160913.0,0.0,0.0,160913.0,0.0,0.0,161139.0,100.0,0.0,0.0,100.0,0.0,0.0,4.939,11.4395,9.837,1.2667,15.778,0.865,-118.6667,-118.6667,-118.6667,0.0,10800.0,100.0,168.1742,13.0304,181.2046,14.0,0.0,0.0,0.0,0.0,0.0,5.3083,24.0,1.445,1.9736,0.0,8.0,0.0705,1.7694,1.2348,25.0,2.8599,25.0,10800.0,10800.0,8980.2757,1410747432.0,157094.0,1108.1837,109306808.0,98636.0,0.0,0.0,1.0,151209.0,154.0,218493.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,614.0,614.0,100.0,618.0,618.0,0.0,0.0,612.0,100.0,35.0,35.0,100.0,7.0,7.0,0.0,0.0,0.0,100.0,43.0,43.0,100.0,1.0,1.0,100.0,1.0,1.0,100.0,1.0,1.0,99.7006,666.0,668.0,61.7648,21663618.0,350744.0,0.0,0.0,350744.0,0.0,0.0,351232.0,100.0,0.0,0.0,100.0,0.0,0.0,5.6714,11.1675,15.3055,2.1403,16.8054,0.9462,-118.6667,-118.6667,-118.6667,0.0,10800.0,100.0,419.7837,22.1437,441.9274,7.0,0.0,0.0,1.0,0.0,1.0,4.0403,13.0,1.0192,1.4732,0.0,6.0,0.0592,1.3468,1.4178,25.0,2.7919,25.0,10800.0,10800.0,15519.8216,3521400952.0,226897.0,1949.585,185754512.0,95279.0,0.0,0.0,2.0,328851.0,160.0,270344.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,609.0,609.0,100.0,613.0,613.0,0.0,0.0,618.0,100.0,26.0,26.0,100.0,15.0,15.0,0.0,0.0,0.0,100.0,39.0,39.0,100.0,2.0,2.0,100.0,2.0,2.0,100.0,2.0,2.0,100.0,677.0,677.0,19.1608,712954.0,37209.0,0.0,0.0,37209.0,0.0,0.0,37421.0,100.0,0.0,0.0,100.0,0.0,0.0,4.0214,10.9449,6.3459,0.9679,11.9894,0.4571,-118.6667,-118.6667,-118.6667,0.0,10800.0,100.0,37.4015,3.4574,40.8588,6.0,0.0,0.0,2.0,0.0,2.0,3.4008,13.0,0.6606,1.2081,0.0,6.0,0.1254,1.1336,1.0053,25.0,2.7362,25.0,10800.0,10800.0,6259.6548,313746416.0,50122.0,858.0331,29002376.0,33801.0,0.0,0.0,0.0,37367.0,108.0,86158.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,99.872,780.0,781.0,100.0,811.0,811.0,0.0,0.0,807.0,100.0,105.0,105.0,100.0,29.0,29.0,0.0,0.0,0.0,100.0,88.0,88.0,100.0,3.0,3.0,100.0,3.0,3.0,100.0,3.0,3.0,100.0,909.0,909.0,26.9134,6440376.0,239300.0,0.0,0.0,239300.0,0.0,0.0,239718.0,100.0,0.0,0.0,100.0,0.0,0.0,6.94,11.9772,5.7251,1.0629,14.1494,0.9078,-118.3333,-118.3333,-118.3333,0.0,10785.0,100.0,224.5837,20.3931,244.9768,12.0,0.0,0.0,3.0,0.0,3.0,5.8213,23.0,1.7644,2.3073,0.0,9.0,0.0903,1.9405,1.735,25.0,2.9943,25.0,10785.0,10785.0,5839.7514,1883944680.0,322607.0,1004.7359,171069344.0,170263.0,0.0,0.0,9.0,242083.0,357.0,395441.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,99.8759,805.0,806.0,99.878,819.0,820.0,0.1235,1.0,810.0,100.0,132.0,132.0,94.8276,55.0,58.0,0.0,0.0,0.0,100.0,72.0,72.0,100.0,5.0,5.0,100.0,5.0,5.0,100.0,5.0,5.0,100.0,927.0,927.0,49.2291,27378938.0,556154.0,0.0,0.0,556154.0,0.0,0.0,556587.0,100.0,0.0,0.0,100.0,0.0,0.0,10.1725,12.5582,7.7556,1.1343,17.1421,1.7489,-118.3333,-118.3333,-118.3333,0.0,10800.0,100.0,667.2725,39.9498,707.2223,8.0,0.0,0.0,5.0,0.0,5.0,7.2039,17.0,2.4067,2.985,0.0,10.0,0.0901,2.4013,2.5431,25.0,3.1395,25.0,10800.0,10800.0,8553.7618,5597487600.0,654389.0,1086.7704,335123056.0,308366.0,0.0,0.0,4.0,480819.0,674.0,748383.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,644.0,644.0,100.0,663.0,663.0,0.1511,1.0,662.0,97.4359,190.0,195.0,97.6471,83.0,85.0,0.0,0.0,0.0,100.0,77.0,77.0,100.0,7.0,7.0,100.0,7.0,7.0,100.0,7.0,7.0,100.0,780.0,780.0,77.6873,55841976.0,718804.0,0.0,0.0,718804.0,0.0,0.0,719786.0,100.0,0.0,0.0,100.0,0.0,0.0,10.3968,12.1751,10.5131,1.4429,16.2468,0.9048,-118.3333,-118.3333,-118.3333,0.0,10800.0,100.0,891.6984,45.7043,937.4027,8.0,0.0,0.0,7.0,0.0,7.0,6.1673,18.0,2.3075,2.8656,0.0,8.0,0.064,2.0558,2.5992,25.0,3.0438,25.0,10800.0,10800.0,11345.1864,7480108328.0,659320.0,1329.9743,383395688.0,288273.0,0.0,0.0,4.0,632483.0,476.0,744150.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,99.8724,783.0,784.0,100.0,816.0,816.0,0.1229,1.0,814.0,95.9677,238.0,248.0,98.9362,93.0,94.0,0.0,0.0,0.0,100.0,119.0,119.0,100.0,8.0,8.0,100.0,8.0,8.0,100.0,8.0,8.0,100.0,967.0,967.0,41.256,7238945.0,175464.0,0.0,0.0,175464.0,0.0,2.0,175743.0,100.0,0.0,0.0,100.0,0.0,0.0,6.0484,11.9523,8.617,0.9921,15.6349,1.6814,-118.3333,-118.3333,-118.3333,0.0,10800.0,100.0,194.8905,16.6489,211.5394,9.0,0.0,0.0,8.0,0.0,8.0,6.4973,19.0,1.9661,2.7969,0.0,10.0,0.1257,2.1658,1.5121,25.0,2.9881,25.0,10800.0,10800.0,9521.8835,1634859792.0,171695.0,947.9947,139661416.0,147323.0,0.0,0.0,93.0,182957.0,326.0,259370.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,838.0,838.0,100.0,866.0,866.0,0.0,0.0,846.0,100.0,267.0,267.0,95.7895,91.0,95.0,0.0,0.0,0.0,100.0,123.0,123.0,100.0,9.0,9.0,100.0,9.0,9.0,100.0,9.0,9.0,100.0,1062.0,1062.0,15.4435,6291322.0,407378.0,0.0,0.0,407378.0,0.0,0.0,408034.0,100.0,0.0,0.0,100.0,0.0,0.0,7.79,12.6079,8.3772,0.9613,13.6936,0.9853,-118.3333,-118.3333,-118.3333,0.0,10785.0,100.0,348.0284,35.0279,383.0563,10.0,0.0,0.0,9.0,0.0,9.0,7.0881,21.0,2.4396,2.8437,0.0,9.0,0.0564,2.3627,1.9475,25.0,3.152,25.0,10785.0,10785.0,7284.6073,2919473928.0,400773.0,902.0941,293835496.0,325726.0,0.0,0.0,9.0,385169.0,289.0,512663.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,997.0,997.0,100.0,1044.0,1044.0,0.199,2.0,1005.0,100.0,262.0,262.0,100.0,192.0,192.0,0.0,0.0,0.0,100.0,201.0,201.0,100.0,17.0,17.0,100.0,17.0,17.0,100.0,17.0,17.0,99.7052,1353.0,1357.0,19.8032,7181496.0,362643.0,0.0,0.0,362643.0,0.0,2.0,363420.0,100.0,0.0,0.0,100.0,0.0,0.0,8.1048,12.9523,6.6694,1.0275,12.6924,1.1567,-118.3333,-118.3333,-118.3333,0.0,10800.0,100.0,329.5731,36.2594,365.8325,16.0,0.0,0.0,17.0,0.0,17.0,7.9769,33.0,3.0211,3.4768,0.0,13.0,0.1509,2.659,2.0262,25.0,3.2381,25.0,10800.0,10800.0,6882.2961,2764659656.0,401706.0,959.9612,304165624.0,316852.0,0.0,0.0,71.0,363047.0,818.0,541955.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,99.7669,856.0,858.0,99.7753,888.0,890.0,0.1159,1.0,863.0,100.0,276.0,276.0,98.4848,130.0,132.0,0.0,0.0,0.0,100.0,167.0,167.0,100.0,14.0,14.0,100.0,14.0,14.0,100.0,14.0,14.0,99.7354,1131.0,1134.0,25.5731,3376033.0,132015.0,0.0,0.0,132015.0,0.0,0.0,132333.0,100.0,0.0,0.0,100.0,0.0,0.0,6.4021,12.3692,4.6904,1.0186,11.2571,0.6878,-118.0,-118.0,-118.0,0.0,10800.0,100.0,110.6574,18.9759,129.6333,10.0,0.0,0.0,14.0,0.0,14.0,6.7765,27.0,2.2592,2.7539,0.0,11.0,0.1706,2.2588,1.6005,25.0,3.0923,25.0,10800.0,10800.0,4713.8769,928261360.0,196921.0,982.0433,159181368.0,162092.0,0.0,0.0,41.0,152801.0,517.0,302990.0,100.0,0.0,0.0
